smiles,idx,min_dist_w_bond,min_dist_wo_bond,num_atoms,flag
[2H]n1cc(c2c1cccc2)CC(C(C)(C)C)(C)C,1779690,1.0199999809265137,0.5597147345542908,40,train
COCC(CN(C)[2H])O,1779694,0.9999999403953552,0.6683334708213806,21,train
[B+]=N[C-]1C(=O)NC2C1CC(C)C(C2)C,1780589,1.0199997425079346,0.4303949773311615,29,train
OC(=O)C(C(C(C)(C)[B])(C(=O)O)O)O,1785309,0.9369998574256897,0.8286638855934143,25,train
[2H]C(=C)C(=O)N(CC(=O)C)C,1788087,1.0699999332427979,0.6606457829475403,21,train
Cc1ncc(c(n1)C)B(O)O,1788108,0.9700000286102295,0.6569151878356934,20,train
[2H]CC(CC(=O)C)CN(CC)C,1789935,1.0699998140335083,0.6976156830787659,30,train
COCCOC(C(C)([2H])[2H])([2H])[2H],1790391,1.0699996948242188,0.6683347225189209,22,train
COC(C(C)([2H])[2H])([2H])[2H],1790392,1.0699999332427979,0.668335497379303,15,train
CB1CSC2C1CCCC2,1790414,1.0699998140335083,0.43039482831954956,25,train
[Mg].[Mg],1790999,,,2,train
CB(c1ccccc1N=C(c1ccoc1C)O)C,1791112,1.0000001192092896,0.6722160577774048,34,train
[B]C(CC(C)(C)[B])(C)C,1791873,1.0699998140335083,0.7348487377166748,23,train
[2H]C(=O)C(C(C(C(O)([2H])[2H])(O)[2H])(O)[2H])(O)[2H],1792105,0.9699999690055847,0.8286563754081726,20,train
CC(=O)C(C(C(C(C(O)([2H])[2H])(O)[2H])(O)[2H])(O)[2H])O,1792106,0.9699998497962952,0.8286563158035278,27,train
[2H]C(=O)C(C(C(C(C(O)([2H])[2H])(O)[2H])(O)[2H])(O)[2H])(O)[2H],1792108,0.9699998497962952,0.8286563754081726,24,train
[2H]C(=O)C(C(C(C(O)(C)[2H])(O)[2H])(O)[2H])(O)[2H],1792110,0.9699999690055847,0.8286563158035278,23,train
OC(=O)C(C(C(C(=O)O)(C)[B])(C(=O)O)O)O,1792622,0.9999999403953552,0.7801244854927063,25,train
CC(N(B1CCCC1)C(C)C)C,1793078,1.0699996948242188,0.653195858001709,34,train
CCC(b1[nH][bH][nH][bH][nH]1)C,1793990,,,0,train
CCC(c1ccccc1)CC(b1[nH][bH][nH][bH][nH]1)C,1793991,,,0,train
[B]CC1CCN(CC1C)C,1795786,1.0699998140335083,0.8114050030708313,26,train
CNC(C(CCB(C)C)C)C,1795921,1.0199999809265137,0.6976103782653809,33,train
CCC(CCB(C)C)C,1795923,1.0699999332427979,0.7348400950431824,28,train
CB(NC(=NCC(=O)O)NB(O)C)O,1796292,0.937000036239624,0.3378734290599823,27,train
CCC(C(O)C)N(C)[2H],1796802,0.9700000286102295,0.7348419427871704,23,train
CC(C(C(C)(C)C)([2H])[2H])N,1799838,1.0200001001358032,0.7348498702049255,25,train
CON(C(=O)C(C(C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])C)C,1802014,1.0699998140335083,0.3830689787864685,31,train
CON(C(=O)C(CCC(O)(C)[2H])C)C,1802018,0.9699999094009399,0.5986934900283813,32,train
CC(C(C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])C(C(=NC1CC1)O)O,1802025,0.9999999403953552,0.7348487377166748,35,train
CC(C([2H])([2H])[2H])NC(C([2H])([2H])[2H])C([2H])([2H])[2H],1802394,1.0199999809265137,0.6531975269317627,22,train
COC(OCC(C(C)C)B(O)O)C,1802429,0.9999997615814209,0.6683335304260254,32,train
COC(OCC(C(C)C)B(O)C)C,1802431,1.0000001192092896,0.6683335304260254,34,train
OCC(CC(C(C)(C)C)CCB(O)O)O,1804407,0.9999999403953552,0.4924452602863312,38,train
CNC1CC2C(C1)CCC(C2)B(O)O,1804814,0.9699999690055847,0.4303949475288391,34,train
[2H]C(C(=O)[2H])(O[Si](C(C)(C)C)(C)C)[2H],1805699,1.0699996948242188,0.873213529586792,29,train
[2H]C(C(C(C(O)([2H])[2H])([2H])[2H])([2H])[2H])(O[Si](C(C)(C)C)(C)C)[2H],1805703,1.0,0.39157769083976746,37,train
[2H]C(C(C(C(=O)[2H])([2H])[2H])([2H])[2H])(O[Si](C(C)(C)C)(C)C)[2H],1805714,1.0699998140335083,0.44123125076293945,35,train
OB(c1cccc(c1)N=c1cc[nH]cc1)O,1811428,1.0,0.7948591709136963,27,train
CCOC(=O)C(C(C)([2H])[2H])NC(C([2H])([2H])[2H])(C)[2H],1811843,1.0199999809265137,0.6531975865364075,31,train
[2H]CN(N=C(C(CCCO)C)O)P,1812114,0.9999998807907104,0.3515355587005615,29,train
CC(C[C@@H](B(C)C)CC(=O)CN=C(O)C)C,1815430,1.000000238418579,0.7348498702049255,40,train
CON(C(=O)C(C([2H])([2H])[2H])(C([2H])([2H])[2H])C)C,1815511,1.0699998140335083,0.38306888937950134,25,train
NCC(C(C[C@@H](C(=O)O)N)([2H])[2H])([2H])[2H],1815532,1.000000238418579,0.7788912653923035,24,train
CC(B1OC2C(O1)C1OC2CC1)C,1816539,1.0699996948242188,0.4303950369358063,28,train
CB(C1CCC2C(C1)CCC2)C,1816607,1.0699998140335083,0.43039485812187195,33,train
CB(N(c1occ(n1)C(=O)C)B(O)C)O,1817388,0.9699999690055847,0.7729326486587524,27,train
CB(N(c1ncc(s1)C(=O)C)B(O)C)O,1817395,0.9699999690055847,0.7729327082633972,27,train
NCCN(Cc1ccccc1B(O)O)C,1817899,0.9699999690055847,0.9699999690055847,32,train
CCOC(=NC(C(C(c1sc(c(c1[2H])[2H])[2H])(O)[2H])([2H])[2H])([2H])[2H])O,1820444,0.9370001554489136,0.5872922539710999,30,train
[2H]c1c([2H])c([2H])c(c(c1[2H])[2H])[C@@](C(C(N)([2H])[2H])([2H])[2H])(O)[2H],1820445,0.9699999690055847,0.8602358102798462,24,train
COC(=NC(C([C@@](c1c([2H])c([2H])c(c(c1[2H])[2H])[2H])(O)[2H])([2H])[2H])([2H])[2H])O,1820446,0.9370000958442688,0.5327306985855103,30,train
[2H]c1sc(c(c1[2H])[2H])C(C(C(NC([2H])([2H])[2H])([2H])[2H])([2H])[2H])(O)[2H],1820448,0.9999999403953552,0.834807813167572,24,train
COC(=O)CC(=O)C(C(N=C(O)C)([2H])[2H])([2H])[2H],1821545,0.937000036239624,0.737258791923523,26,train
OC(=N)N1CCC(C(C1([2H])[2H])([2H])[2H])([2H])C(C)(C)C,1821548,1.0,0.7717522382736206,33,train
OC(=N)N1CC([2H])([2H])C(C(C1)([2H])[2H])([2H])C(C)(C)C,1821550,1.0000001192092896,0.7717523574829102,33,train
CC(=O)N1CCC(C(C1([2H])[2H])([2H])[2H])([2H])C(C)(C)C,1821554,1.0699998140335083,0.7717522382736206,34,train
CC(=O)N1CC([2H])([2H])C(C(C1)([2H])[2H])([2H])C(C)(C)C,1821555,1.0699996948242188,0.7717522382736206,34,train
CC(=O)N1C([2H])([2H])C([2H])([2H])C(C(C1([2H])[2H])([2H])[2H])([2H])C(C)(C)C,1821561,1.0699998140335083,0.7717523574829102,34,train
C=CCC(CC(OC)OC)([2H])[2H],1821578,1.0699998140335083,0.6683347225189209,26,train
[2H]C(CC(OC)OC)(Br)[2H],1821581,1.0699998140335083,0.6683250069618225,19,train
[2H]C(CC(OC)OC)(O)[2H],1821589,0.9699999690055847,0.6683250069618225,20,train
O=C(N1C([2H])([2H])C([2H])([2H])C(C(C1([2H])[2H])([2H])[2H])([2H])C(C)([2H])[2H])OC(C)(C)C,1823037,1.0699996948242188,0.7717522382736206,38,train
[2H]C(C(C(N)([2H])[2H])([2H])[2H])(C([2H])([2H])[2H])C,1823961,1.0199999809265137,0.778889536857605,19,train
CC(C([C@@H](C(=O)O)CC(=O)OC(C)(C)C)([2H])[2H])C,1823965,1.0,0.7348498702049255,38,train
CC[C@@](C(=NCCC(C)C)O)(CC(C)C)[2H],1823969,1.0,0.734146237373352,42,train
OCCN(B(O)C)CC(O)C,1825230,1.0,0.7533718943595886,27,train
[2H]C(c1ccc(cc1)COC(C(C)([2H])[2H])([2H])[2H])(O)[2H],1826013,0.9700000286102295,0.6683346033096313,29,train
CCC(=O)N1C(=O)C2C(C1=O)C1OC2C(C1[2H])C,1826062,1.0699998140335083,0.4303949475288391,32,train
COC(c1cc(OC)c(c(c1)OC)B(O)O)C,1826101,0.9699999690055847,0.3702150583267212,34,train
OC(=O)[C@@](C(C(C(C(N)([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])(N)[2H],1826497,0.937000036239624,0.7788904905319214,24,train
CCC[C@@](C(=O)N(OC)C)(C)[2H],1828110,1.0699996948242188,0.38307082653045654,28,train
CN1CCN(CC1)c1ccc(c(c1)C)N=C(O)[2H],1829445,0.9369998574256897,0.7754085063934326,36,train
CS(=O)(=O)OC(C(C(C1C([2H])([2H])C([2H])([2H])OC(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],1829660,1.0699998140335083,0.4493638277053833,32,train
OB(C(C(C(C)(C)C)(C)C)(C)C)O,1829664,0.9699998497962952,0.6920163631439209,36,train
Nc1cccc(c1)N=C(C([2H])([2H])[2H])O,1832859,0.9369999766349792,0.5981338620185852,21,train
OCc1cccc(c1B(O)O)OC,1833435,1.0,0.3717373013496399,24,train
[2H]OC(=O)Cc1ccccc1N=C(C(C)C)O,1834250,0.9999998807907104,0.3677575886249542,31,train
CC([Si](n1[bH]cccc1)(C)C)(C)C,1834388,,,0,train
CC(n1[bH]cccc1)(C)C,1834399,,,0,train
COc1cc[bH][nH]c1,1834400,,,0,train
COc1cc[bH]n(c1)[Si](C(C)(C)C)(C)C,1834405,,,0,train
Cc1cc[bH][nH]c1,1834415,,,0,train
CB(NC(=NB(O)C)n1cccn1)O,1837776,1.0,0.6562327146530151,26,train
[2H]C(C(C(C(C)(C)[2H])([2H])[2H])([2H])[2H])(C(C)([2H])[2H])[2H],1839068,1.0699998140335083,0.7348487377166748,26,train
[2H]C(C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])(C)[2H],1839081,1.0699999332427979,0.7348487377166748,17,train
[C-]#[N+]c1ccc(n1C)B1OCCCN(CO1)C,1839684,1.0320000648498535,0.7144246697425842,33,train
C=C1OC(C(C1O[Si](C(C)(C)C)(C)C)C)[B],1843093,1.0320000648498535,0.6363055109977722,39,train
Clc1ccccc1C(=NC([2H])([2H])[2H])C1(O)CCCC1,1844578,1.0,0.8410571813583374,32,train
[B]COC(C(N)(C)C)(C)C,1845628,1.0199999809265137,0.6976175904273987,26,train
Nc1ccccc1Oc1ccc2c(c1)COB2C,1846337,1.0199999809265137,0.524957001209259,32,train
Cc1cccnc1Oc1ccc2c(c1)COB2O,1846375,0.9999999403953552,0.9999999403953552,30,train
[C-]#[N+]c1cc(ccc1Oc1ccccc1)B(O)O,1848930,0.9699999690055847,0.4963614046573639,28,train
[2H]C(C(C(N)([2H])[2H])(O)[2H])(Oc1cc(C)cc(c1)C)[2H],1849059,1.0,0.6795608997344971,31,train
[2H]C(C#CC(N(C(C([2H])([2H])[2H])([2H])[2H])C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])(O)[2H],1851257,1.0,0.6532070636749268,25,train
[B]CN(CN(C)C)C,1851820,1.0699999332427979,0.6531975865364075,21,train
[2H]C(OC(C(C(O)([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H],1852739,1.0,0.6683335304260254,16,train
COC(C(C(O)([2H])[2H])([2H])[2H])([2H])[2H],1852740,0.9699999094009399,0.6683340072631836,16,train
NCc1ccc(c(c1)N)B(O)O,1853369,0.9699998497962952,0.7433083057403564,23,train
[2H]CC(Cc1c(C)c(C)c(c(c1C)C)C=C)[2H],1853739,1.0319997072219849,0.6097094416618347,37,train
[B]CNC(CCC(NCCC(=O)OCC)C)C,1853741,1.0199998617172241,0.6976089477539062,42,train
COC(=O)C(CC(C(=O)OC)NC)N[2H],1856879,1.0199998617172241,0.7319936752319336,30,train
Clc1ccc(c(c1)B(O)O)C(=O)C,1857733,0.9699998497962952,0.5273447036743164,21,train
[2H]C(C(C(O)([2H])[2H])([2H])[2H])(NC(c1ccccc1)C)[2H],1858330,0.9999999403953552,0.8348066806793213,30,train
[3H]C(C(O)([2H])[2H])(NC(C(O)([2H])[2H])([3H])[3H])[3H],1858331,1.0,0.6531975865364075,18,train
CON(C(=O)C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])C,1858566,1.0699998140335083,0.5986917614936829,22,train
COC(=O)c1ccccc1OC(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H],1858567,1.0699996948242188,0.6900893449783325,28,train
OC(=O)c1ccccc1OC(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H],1858568,1.0,0.5356542468070984,25,train
COc1ccc(c(c1)C(=O)C)B(O)O,1859453,0.9699999094009399,0.5274664163589478,25,train
[Ti].[Ti],1891099,,,2,train
[2H]C([C@@H](C(=N)O)N=C(OC(C)(C)C)O)([2H])[2H],1864582,1.0,0.36187469959259033,29,train
[2H]C([C@@](C(=N)O)(N=C(OC(C)(C)C)O)[2H])([2H])[2H],1864586,0.9369997978210449,0.3618697226047516,29,train
CCC(=NB(C)C)O,1866837,1.0,0.5042593479156494,20,train
CB(B(B(C)C)B(C)C)C,1868536,1.0699999332427979,0.892231822013855,28,train
[2H]C1([2H])NCC(OC1)CN=C(OC(C)(C)C)O,1869843,0.9370001554489136,0.44299277663230896,35,train
C[C@@H](B1O[C@H]2[C@](O1)(C)[C@H]1CC(C2)C1(C)C)N,1871233,1.0199999809265137,0.47007912397384644,38,train
CCCNc1ccc(cc1)C=C(C(=O)[2H])C(=O)[2H],1872269,0.9845002889633179,0.7420843243598938,31,train
CN(C(C(C(S(=O)(=O)O)([2H])[2H])(C)[2H])(C)[2H])C,1873976,0.9999997615814209,0.6240502595901489,29,train
O=[13C](OC(C)(C)C)[13CH2][13C@@]([12C]([2H])([2H])[2H])(C)[2H],1874299,1.0699996948242188,0.42570996284484863,29,train
[2H]C(C([C@@](C(O[Si](C(C)(C)C)(C)C)([2H])[2H])(N)[2H])([2H])[2H])([2H])[2H],1874728,1.0199999809265137,0.5852312445640564,38,train
[2H]OC[C@@](C(C([2H])([2H])[2H])([2H])[2H])(N(C(C(N([C@](C(C([2H])([2H])[2H])([2H])[2H])(CO[2H])[2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H],1874731,0.9999998807907104,0.6531977653503418,38,train
[2H]C([C@@](C(C([2H])([2H])[2H])([2H])[2H])(NCCN[C@](C(C([2H])([2H])[2H])([2H])[2H])(C(O)([2H])[2H])[2H])[2H])(O)[2H],1874733,0.970000147819519,0.6976068019866943,38,train
[2H]C([C@@](C(C([2H])([2H])[2H])([2H])[2H])(ONc1ccccc1)[2H])(O)[2H],1874735,0.9699998497962952,0.8286563754081726,28,train
[2H]C(C(N[C@@](C(C([2H])([2H])[2H])([2H])[2H])(C(O)([2H])[2H])[2H])([2H])[2H])(N[C@@](C(C([2H])([2H])[2H])([2H])[2H])(C(O)([2H])[2H])[2H])[2H],1874737,1.0,0.6531975865364075,38,train
COC[C@@H](N(CCN([C@H](CO[2H])CC)[2H])[2H])CC,1874738,0.9999999403953552,0.45000267028808594,41,train
[2H]C(C(C([2H])([2H])[2H])NC(C([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H],1874926,1.0199998617172241,0.6531975269317627,22,train
[2H]C(NC(C)(C)[2H])(C)C,1874943,1.0200001001358032,0.6532022356987,22,train
CCN(CC(N)([2H])[2H])CC,1874972,1.0199999809265137,0.6531903147697449,24,train
CCN(CCN=C(C(C(=O)C([2H])([2H])[2H])([2H])[2H])O)CC,1874973,0.937000036239624,0.6531903743743896,34,train
CCN(C(C(N)([2H])[2H])([2H])[2H])CC,1874976,1.0199999809265137,0.7348581552505493,24,train
[2H]c1c([2H])c([2H])c(c(c1C(C(C(=O)C(C(C([2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H])[2H],1875049,1.0699998140335083,0.48582786321640015,29,train
COC(N(C)C)(OC)[2H],1875078,1.0699998140335083,0.5715414881706238,21,train
NCC(C(N(C([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H])([2H])[2H],1875273,1.0199999809265137,0.6976181864738464,21,train
NCC(CN(C)C)([2H])[2H],1875275,1.0199999809265137,0.6976181864738464,21,train
[2H]C(N(C(C(C(N)([2H])[2H])([2H])[2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H],1875276,1.0200001001358032,0.6976253986358643,21,train
NCC(CN(C([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H],1875277,1.0199999809265137,0.6976181268692017,21,train
CN(C(C(C(N)([2H])[2H])([2H])[2H])([2H])[2H])C,1875279,1.0199999809265137,0.6976253390312195,21,train
NCC(C(N(C)C)([2H])[2H])([2H])[2H],1875280,1.0199999809265137,0.6976181268692017,21,train
CN(C(CC(N)([2H])[2H])([2H])[2H])C,1875281,1.0199998617172241,0.6976253390312195,21,train
OC(C(C(C)(C)C)[2H])CC(C)(C)C,1875911,1.0000001192092896,0.73484867811203,36,train
[2H]OCC(OC(C=O)C)C=O,1876121,1.0000001192092896,0.3500027656555176,20,train
[2H]N=C(/C=C\C(=O)O)O,1876533,0.9369999170303345,0.5684476494789124,13,train
C[B]CCCN(CCC[B]C)C,1876819,1.0699998140335083,0.6976182460784912,33,train
CSC(=NB(O)C)NB(O)C,1879361,0.9699999690055847,0.492911159992218,23,train
CN(CC1C(CN(C)C)CC(C1C)[2H])C,1879694,1.0699998140335083,0.6846472024917603,40,train
CC(CC1C(CC(C)C)CC(C1C)[2H])C,1879697,1.0699998140335083,1.0128958225250244,42,train
CC(B1OC2C(O1)CCCC2)C,1880625,1.0699998140335083,0.4303950369358063,29,train
CC(B1OC2C(O1)OCCO2)C,1880626,1.0699998140335083,0.43039506673812866,25,train
CC(COC(C(C)(C)C)OC(C([1H])([2H])[2H])([3H])[3H])(C)C,1881295,1.0699996948242188,0.6683234572410583,40,train
[2H]OC1=C(C1C1C(=C1C)C(=N)O)C,1882476,0.9369998574256897,0.7269683480262756,23,train
CC(OB(OCC(CO)O)O)N,1882556,0.9699999094009399,0.5991871356964111,26,train
CC(Oc1cc(C)c(c(c1)C)B(O)O)C,1884134,0.9699997305870056,0.6569154262542725,32,train
COCOc1cc(C)c(c(c1)C)B(O)O,1884162,0.9699999690055847,0.6569152474403381,30,train
O=Cc1cccc(c1B(O)O)C(F)(F)F,1884179,0.9700000286102295,0.6753599643707275,21,train
COc1ccc(c(c1B(O)O)C=O)F,1884181,0.9999997615814209,0.8850409388542175,22,train
O=Cc1cc(C)c(c(c1)C)B(O)O,1884190,0.9699999690055847,0.6569154858589172,24,train
OB(C(C)C)ON(C(O)C)C(O)C,1884208,0.9699999690055847,0.5885633230209351,31,train
OCC1COB(O1)c1ccc(cc1)NC(=N)N,1888262,0.9700000286102295,0.8676463961601257,31,train
[Ga].[Ga],1890962,1.529999852180481,0.17531412839889526,8,train
[2H]C1=C(C=C1)[2H],1890325,1.0699996948242188,0.450000137090683,8,train
[Ga].[Ga],1890962,1.468999981880188,0.19675621390342712,8,train
[Ti].[Ti],1891099,,,2,train
O=Cc1cccc(c1)B(OC(=O)C)OC(=O)C,1891197,1.031999945640564,0.7145938277244568,28,train
COc1ccc2c(c1)ccc(c2)OB(O)O,1891308,0.9699997305870056,0.8819851279258728,27,train
[Zn].[Zn],3014616,,,2,train
OC(=N)c1ccc(c(c1)N)B(O)O,1894581,0.937000036239624,0.7433082461357117,22,train
OB(C(C[Si](C)(C)C)C)O,1894632,0.9699999690055847,0.7695557475090027,27,train
OB(C(CN(C)C)N)O,1894675,0.9700000286102295,0.7183436155319214,22,train
COc1ccc(c(c1)B(O)O)N,1894765,0.9699997305870056,0.7429423332214355,22,train
OB(c1cc(c(s1)B(O)O)B(O)O)O,1895238,0.9999995827674866,0.05275406688451767,21,train
C1=CCC(=CC1)B1C2CCCC1CCC2,1896701,1.031999945640564,0.5408194661140442,36,train
CCCC(C([2H])([2H])[2H])(COC(=NC(C)C)O)CO,1896914,0.9369999170303345,0.44502466917037964,38,train
[O-]C(=O)[C@H](CCCC[N+](C)(C)C)N.Cl,1899635,1.0200001001358032,0.45880916714668274,35,train
C1CCC(=C2C=CC=CCC=N2)C=C1,1901212,1.0668056011199951,0.4500000774860382,29,train
OC[C@@H](C(=N)O)N=C(OC(C[2H])(C)C)O,1901399,0.9999996423721313,0.3618745803833008,30,train
COB(OC(O)(O)O)ON,1902258,0.9999999403953552,0.8288407921791077,18,train
OC(=NC(=N)O)CNC(Cc1ccccc1)([2H])[2H],1903931,0.9369999766349792,0.7483837008476257,31,train
OB(OC(=C)Cl)O,1904279,0.9700000286102295,0.7206484079360962,11,train
CCCC(B(OC(C)C)OC(C)C)(C)C,1905329,1.0699996948242188,0.6957276463508606,42,train
[2H]CC(C(C)C)C(C)C,1909062,1.0699996948242188,0.7348486185073853,26,train
O=CC(O[C@@](C(=O)[2H])(OC)[2H])([2H])[2H],1909341,1.0699999332427979,0.33040139079093933,17,train
CCCCCCCC(CCCC)O[B],1911245,1.0699996948242188,0.7348408699035645,39,train
CCc1b(C)c(CC)c(n(c1C)CC)C,1914158,1.0699998140335083,0.8101072907447815,43,train
CCC(CCCOB(O)O)CC,1916743,0.9999999403953552,0.73484867811203,31,train
CCCCCCC(CCCC)O[B],1920689,1.0699998140335083,0.7348408699035645,36,train
[B]CCC(N(C(C)C)C(C)C)C,1921152,1.0699998140335083,0.3862244486808777,34,train
[2H]N[C@H](C(=N[C@H](C(=N)O)CCC(=O)O)O)C,1924577,0.9369998574256897,0.8881367444992065,30,train
C=CC(=O)c1ccc(cc1)OB(O)O,1927383,0.9699997305870056,0.7863070368766785,23,train
[2H]C(C(N)C)NC(Cc1ccccc1)C,1928667,1.0199998617172241,0.3862174153327942,34,train
C1=CC2=NC3=CC=CCC3=CN2C=C1,1939302,1.046924114227295,0.5709548592567444,24,train
OC[C@@H](C(=O)OC)N=C(OC(C[2H])(C)C)O,1939325,0.9999997019767761,0.3618747293949127,32,train
NCOB(OC(O)(O)O)O,1939550,0.9999998211860657,0.5652656555175781,18,train
CCCCC(CCC)O[B],1940759,1.0699998140335083,0.7348408102989197,27,train
NOB(OCCCC(C(O)C)C(O)C)O,1943642,0.9699998497962952,0.7348427772521973,35,train
[2H]CC(OC(=N[C@H](C(=O)O)CC(C)C)O)(C)C,1947165,0.9999999403953552,0.36187031865119934,37,train
CCCCC(CCCC)O[B],1947362,1.0699999332427979,0.7348409295082092,30,train
COB(OC(CC)C)OC,1947767,1.0699998140335083,0.7123920321464539,25,train
CCCCCC(CCCC)O[B],1948988,1.0699996948242188,0.7348405122756958,33,train
OB(OC(CC(C(O)C)C(O)C)N)O,1954732,0.9999998807907104,0.7348456978797913,32,train
CNCB1O[C@H]2[C@](O1)(C)[C@H]1C[C@@H](C2)C1(C)C,1962624,1.0199999809265137,0.4700791537761688,38,train
CCOC(=O)c1cnn(c1B(O)O)C(C)(C)C,1963461,0.9700000286102295,0.5954740047454834,34,train
Cn1nc(c(c1)B(OC(C(O)(C)C)(C)C)O)C,1965482,1.0,0.6295679211616516,38,train
Cc1nn(c(c1)B(OC(C(O)(C)C)(C)C)O)C,1965493,0.9999999403953552,0.665706992149353,38,train
Cc1oc(c(c1)B(OC(C(O)(C)C)(C)C)O)C,1965495,0.9999999403953552,0.6295679807662964,38,train
OB(C(C)(C)C)OC(C(O)(C)C)(C)C,1965501,1.0,0.3921526074409485,37,train
COc1c(F)cc(c(c1F)C)B(O)O,1967473,0.9700000286102295,0.6569151282310486,23,train
CCOc1c(F)cc(c(c1F)C)B(O)O,1967475,0.9699996113777161,0.6569145917892456,26,train
O=C(C(C(C)(C)C)(C(C)(C)C)[2H])OC(SC([2H])([2H])[2H])([2H])[2H],1969951,1.0699998140335083,0.544662594795227,39,train
O=C(C(C(C)(C)C)C(C)(C)C)OC(SC([2H])([2H])[2H])([2H])[2H],1969952,1.0699996948242188,0.6712396740913391,39,train
CSCOC(=O)C(C(C)(C)C)(C(C)(C)C)[2H],1969964,1.0699998140335083,0.7348378896713257,39,train
[2H]Oc1ccc(c(c1[2H])[2H])N=C(O)C,1970651,0.937000036239624,0.7547374963760376,20,train
[2H]Oc1cc([2H])c(c(c1[2H])[2H])N=C(O)C,1971208,0.937000036239624,0.754737377166748,20,train
c1ccc2c(c1)N=C1C32C=CN=C3C=CC1,1971864,1.0242608785629272,0.6458325982093811,26,train
Nc1cc(ccc1[2H])N=C(O)C,1973507,0.9369998574256897,0.7754084467887878,21,train
OB(CCC(C(C)(C)C)(O)C)O,2012042,0.9699999690055847,0.7348489165306091,31,train
CCCCC(CCB(O)O)O,2012043,0.9999998807907104,0.82465660572052,28,train
COc1ccc(c(c1)B(O)O)C(=O)O,2012068,0.9369997978210449,0.5273446440696716,23,train
COc1ccc(c(c1)C(=O)O)B(O)O,2012069,0.9370000958442688,0.5274664163589478,23,train
CCOC(OCC)CCB(O)O,2012099,0.9999998807907104,0.5715463757514954,29,train
CC(CC(CCB(O)O)(O)C)C,2012100,0.9699999094009399,0.8286501169204712,31,train
CCCCCC(CCB(O)O)O,2012162,0.9999998211860657,0.8246566653251648,31,train
CCC(CCB(O)O)O,2012163,0.9999996423721313,0.82465660572052,22,train
CCCC(CCB(O)O)C,2012427,0.9700000882148743,0.7348407506942749,27,train
CCCC(C(CCB(O)O)O)C,2012428,0.9999999403953552,0.7348487377166748,31,train
CCCN(CCCB(O)O)CCC,2012429,0.9699999690055847,0.653191089630127,35,train
CCC(CCCB(O)O)O,2012430,0.9999998807907104,0.8022289872169495,25,train
CCN(CCCB(O)O)CC,2012503,0.9699997901916504,0.6531904339790344,29,train
CCC(CCB(O)O)(CC)O,2012504,0.9699998497962952,0.7348418831825256,28,train
OB(CCC(OC(C)(C)C)C)O,2012677,1.0,0.33040812611579895,31,train
OB(CCC(O[Si](C)(C)C)C)O,2012848,0.9699999094009399,0.5852298140525818,31,train
CCCCC(CCB(O)O)(CC)O,2012912,0.9699999690055847,0.7348425984382629,34,train
CCC(CCB(O)O)C,2012972,0.9699999690055847,0.7348400354385376,24,train
CC(CC(CCB(O)O)O)C,2012975,0.9999998807907104,0.73484867811203,28,train
OB(CCC(C(C)C)(C(C)C)O)O,2012976,0.9999999403953552,0.7348456978797913,34,train
OB(c1ccc(cc1)CN(CCN(C)C)C)O,2018286,0.9699999690055847,0.7533217072486877,38,train
CCC(N(Cc1cccc(c1)B(O)O)C)CC,2048284,0.9999997019767761,0.6976181864738464,39,train
OB(c1ccc(cc1)CN(C(C(C)C)C)C)O,2048285,1.0,0.697625458240509,39,train
CC(C(N(Cc1ccccc1B(O)O)C)C)C,2048296,0.9999997019767761,0.6976181864738464,39,train
OB(c1ccc(cc1)CN(CCC(C)C)C)O,2048299,0.9699999094009399,0.7533215880393982,39,train
CC(C(N(Cc1cccc(c1)B(O)O)C)C)C,2048302,0.9999998211860657,0.6976181864738464,39,train
OB(c1ccc(cc1)OCCN(C(C)C)C)O,2048316,0.9699999690055847,0.6531931161880493,37,train
CC(CN(Cc1ccc(c(c1)B(O)O)F)C)C,2048322,0.9999998807907104,0.6976182460784912,36,train
CC(CN(Cc1ccc(cc1B(O)O)F)C)C,2048323,0.9999997615814209,0.6976181864738464,36,train
CC(CN(Cc1ccc(cc1F)B(O)O)C)C,2048324,0.9999998807907104,0.6976181864738464,36,train
CN(C(C)C)CCOc1cccc(c1)B(O)O,2048328,0.9699993133544922,0.653197169303894,37,train
OB(c1ccc(cc1)COC(CC(C)C)C)O,2048331,1.0,0.6683335304260254,38,train
CCCN(CCOc1ccc(cc1)B(O)O)C,2048332,0.970000147819519,0.653191328048706,37,train
